,SUBDIVISION,YEAR,Parameter,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
12147,WEST UTTAR PRADESH,1913,Actual,0.2,37.4,27.0,1.8,52.0,124.2,123.7,101.2,19.7,0.9,0.7,6.4,495.3,37.6,80.8,368.9,8.0
12148,WEST UTTAR PRADESH,1913,Percentage departure,-98.8,111.9,143.4,-70.8,319.4,61.6,-50.3,-60.3,-86.8,-97.1,-82.3,-10.8,-40.8,7.3,172.0,-49.5,-80.4
12149,WEST UTTAR PRADESH,1913,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12150,WEST UTTAR PRADESH,1914,Actual,0.1,8.5,21.8,17.9,30.5,48.3,335.2,195.6,212.8,11.3,5.5,0.0,887.5,8.5,70.2,791.9,16.9
12151,WEST UTTAR PRADESH,1914,Percentage departure,-99.7,-52.0,96.4,187.7,146.0,-37.2,34.5,-23.2,42.0,-61.5,34.4,-99.5,6.2,-75.7,136.2,8.4,-58.5
12152,WEST UTTAR PRADESH,1914,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12153,WEST UTTAR PRADESH,1915,Actual,20.2,60.7,50.3,7.4,11.9,58.5,196.0,241.3,136.0,18.4,0.0,1.8,802.5,80.9,69.6,631.7,20.2
12154,WEST UTTAR PRADESH,1915,Percentage departure,16.3,244.0,353.0,19.8,-4.2,-24.0,-21.4,-5.2,-9.2,-37.1,-99.4,-75.1,-4.0,130.9,134.2,-13.5,-50.1
12155,WEST UTTAR PRADESH,1915,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12156,WEST UTTAR PRADESH,1916,Actual,0.1,17.9,0.0,2.5,10.4,139.9,299.7,356.9,230.5,48.9,7.4,0.0,1114.2,18.0,13.0,1027.0,56.3
12157,WEST UTTAR PRADESH,1916,Percentage departure,-99.4,1.6,-99.8,-60.0,-15.8,81.9,20.3,40.2,53.8,66.7,79.9,-100.0,33.3,-48.6,-56.4,40.6,38.7
12158,WEST UTTAR PRADESH,1916,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12159,WEST UTTAR PRADESH,1917,Actual,9.7,25.6,11.7,16.8,48.5,101.8,298.1,235.5,288.9,80.1,0.0,3.5,1120.2,35.3,77.0,924.3,83.6
12160,WEST UTTAR PRADESH,1917,Percentage departure,-44.3,44.9,5.6,170.7,291.2,32.4,19.6,-7.5,92.8,173.2,-100.0,-51.2,34.0,0.6,159.3,26.5,106.0
12161,WEST UTTAR PRADESH,1917,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12162,WEST UTTAR PRADESH,1918,Actual,7.2,0.7,10.9,4.9,5.5,83.6,72.9,161.0,20.3,0.2,4.1,0.6,371.9,7.9,21.4,337.8,4.8
12163,WEST UTTAR PRADESH,1918,Percentage departure,-58.4,-96.2,-1.3,-21.4,-55.4,8.7,-70.7,-36.8,-86.5,-99.4,-1.3,-91.5,-55.5,-77.5,-28.1,-53.8,-88.1
12164,WEST UTTAR PRADESH,1918,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12165,WEST UTTAR PRADESH,1919,Actual,68.6,4.4,3.3,5.8,14.2,19.5,311.4,381.6,129.6,12.1,3.7,14.7,969.1,73.0,23.4,842.1,30.5
12166,WEST UTTAR PRADESH,1919,Percentage departure,294.3,-75.0,-69.9,-6.3,14.7,-74.6,25.0,49.9,-13.6,-58.6,-10.0,105.5,15.9,108.4,-21.3,15.3,-24.8
12167,WEST UTTAR PRADESH,1919,No. of districts,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12168,WEST UTTAR PRADESH,1920,Actual,5.2,9.3,9.7,0.4,19.6,128.1,332.4,88.2,28.1,1.8,0.0,0.0,622.8,14.5,29.7,576.8,1.8
12169,WEST UTTAR PRADESH,1920,Percentage departure,-70.2,-47.4,-12.2,-93.4,57.9,66.6,33.4,-65.4,-81.2,-94.0,-100.0,-99.6,-25.5,-58.7,0.0,-21.0,-95.6
12170,WEST UTTAR PRADESH,1920,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12171,WEST UTTAR PRADESH,1921,Actual,50.0,0.7,1.1,3.4,0.5,141.8,164.5,384.6,232.7,12.6,0.0,0.3,992.3,50.7,5.1,923.7,12.9
12172,WEST UTTAR PRADESH,1921,Percentage departure,187.0,-96.0,-89.7,-45.4,-95.7,84.4,-34.0,51.1,55.3,-57.0,-100.0,-95.3,18.7,44.5,-82.9,26.4,-68.1
12173,WEST UTTAR PRADESH,1921,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,,,,,
12174,WEST UTTAR PRADESH,1922,Actual,36.8,4.1,0.0,1.6,2.6,77.6,326.3,336.9,190.7,2.9,0.9,20.4,1000.8,40.9,4.1,931.6,24.2
12175,WEST UTTAR PRADESH,1922,Percentage departure,111.5,-76.6,,-74.8,-79.4,1.0,31.0,32.3,27.2,-90.2,-77.8,185.2,19.7,16.8,-86.1,27.5,-40.4
12176,WEST UTTAR PRADESH,1922,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12177,WEST UTTAR PRADESH,1923,Actual,4.9,39.7,0.3,0.0,7.4,8.1,209.8,350.4,204.1,39.7,1.4,36.4,902.3,44.6,7.8,772.4,77.5
12178,WEST UTTAR PRADESH,1923,Percentage departure,-72.0,125.1,-96.9,-99.3,-40.2,-89.5,-15.8,37.6,36.2,35.2,-65.2,409.5,7.9,27.2,-73.8,5.7,91.0
12179,WEST UTTAR PRADESH,1923,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12180,WEST UTTAR PRADESH,1924,Actual,29.1,20.3,2.2,0.2,7.7,17.8,308.8,256.6,354.7,41.7,1.6,23.4,1064.1,49.4,10.2,938.0,66.6
12181,WEST UTTAR PRADESH,1924,Percentage departure,67.3,14.9,-79.7,-97.3,-37.6,-76.8,23.9,0.8,136.7,42.1,-61.7,227.3,27.3,40.9,-65.8,28.4,64.2
12182,WEST UTTAR PRADESH,1924,No. of districts,28.0,28.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12183,WEST UTTAR PRADESH,1925,Actual,4.2,0.2,0.1,5.5,12.5,207.5,403.3,227.0,58.5,5.3,19.8,0.0,943.8,4.4,18.1,896.3,25.1
12184,WEST UTTAR PRADESH,1925,Percentage departure,-76.0,-99.0,-99.2,-11.8,0.8,169.8,61.9,-10.9,-61.0,-82.0,381.7,,12.9,-87.6,-39.2,22.7,-38.2
12185,WEST UTTAR PRADESH,1925,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12186,WEST UTTAR PRADESH,1926,Actual,13.0,8.2,53.7,14.6,24.9,15.9,282.3,312.4,168.2,22.2,1.3,0.4,917.0,21.1,93.2,778.8,23.8
12187,WEST UTTAR PRADESH,1926,Percentage departure,-25.5,-53.8,384.2,135.0,100.8,-79.3,13.3,22.7,12.2,-24.3,-69.5,-94.6,9.7,-39.7,213.8,6.6,-41.2
12188,WEST UTTAR PRADESH,1926,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12189,WEST UTTAR PRADESH,1927,Actual,0.0,23.0,19.2,4.4,19.1,73.4,252.6,316.0,66.7,104.4,42.0,13.4,934.2,23.0,42.7,708.6,159.9
12190,WEST UTTAR PRADESH,1927,Percentage departure,-99.8,30.2,73.5,-28.6,53.7,-4.6,1.4,24.1,-55.5,256.2,923.2,87.4,11.8,-34.4,43.9,-3.0,294.0
12191,WEST UTTAR PRADESH,1927,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12192,WEST UTTAR PRADESH,1928,Actual,28.6,89.9,1.9,7.8,8.6,55.9,262.4,85.1,33.7,43.2,8.6,18.9,644.6,118.5,18.4,437.1,70.7
12193,WEST UTTAR PRADESH,1928,Percentage departure,64.1,409.5,-82.6,26.0,-30.6,-27.3,5.3,-66.6,-77.5,47.5,108.5,163.9,-22.9,238.0,-38.2,-40.2,74.2
12194,WEST UTTAR PRADESH,1928,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12195,WEST UTTAR PRADESH,1929,Actual,26.3,2.5,1.9,5.7,1.5,83.0,210.7,234.7,32.7,18.4,0.8,32.2,650.1,28.7,9.1,561.0,51.3
12196,WEST UTTAR PRADESH,1929,Percentage departure,50.9,-85.9,-82.6,-8.4,-88.1,7.9,-15.5,-7.8,-78.2,-37.3,-81.2,350.0,-22.2,-18.0,-69.4,-23.2,26.5
12197,WEST UTTAR PRADESH,1929,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12198,WEST UTTAR PRADESH,1930,Actual,23.8,18.3,0.6,2.6,4.3,64.0,369.6,219.7,50.4,30.9,0.2,4.0,788.1,42.1,7.4,703.6,35.1
12199,WEST UTTAR PRADESH,1930,Percentage departure,36.5,3.7,-95.0,-58.9,-65.4,-16.8,48.3,-13.7,-66.4,5.3,-94.2,-44.7,-5.7,20.0,-75.1,-3.7,-13.6
12200,WEST UTTAR PRADESH,1930,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12201,WEST UTTAR PRADESH,1931,Actual,0.5,25.9,6.3,0.4,6.3,16.2,217.0,224.3,349.5,84.0,0.2,0.2,930.8,26.4,12.9,807.0,84.4
12202,WEST UTTAR PRADESH,1931,Percentage departure,-97.0,47.0,-43.1,-94.0,-49.6,-79.0,-12.9,-11.9,133.2,186.5,-96.3,-97.3,11.4,-24.5,-56.4,10.5,107.9
12203,WEST UTTAR PRADESH,1931,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12204,WEST UTTAR PRADESH,1932,Actual,0.0,4.2,13.0,4.2,2.9,24.3,175.3,178.7,286.7,0.1,8.6,7.9,706.0,4.2,20.1,665.1,16.6
12205,WEST UTTAR PRADESH,1932,Percentage departure,-100.0,-76.1,16.9,-31.8,-76.5,-68.4,-29.6,-29.8,91.3,-99.7,109.5,10.7,-15.5,-87.9,-32.3,-9.0,-59.1
12206,WEST UTTAR PRADESH,1932,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12207,WEST UTTAR PRADESH,1933,Actual,5.5,14.7,6.0,19.6,33.3,239.0,205.5,224.0,199.6,85.9,1.0,1.4,1035.3,20.2,58.9,868.0,88.3
12208,WEST UTTAR PRADESH,1933,Percentage departure,-68.2,-17.0,-46.2,214.7,168.9,210.7,-17.5,-12.0,33.2,192.8,-75.1,-80.6,23.9,-42.4,98.2,18.8,117.5
12209,WEST UTTAR PRADESH,1933,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12210,WEST UTTAR PRADESH,1934,Actual,28.1,1.8,27.7,1.0,0.9,120.7,217.2,343.3,144.1,1.0,0.8,11.1,897.7,29.9,29.6,825.3,12.9
12211,WEST UTTAR PRADESH,1934,Percentage departure,61.6,-89.7,149.3,-83.7,-92.6,56.9,-12.8,34.8,-3.9,-96.5,-80.2,55.0,7.4,-14.6,-0.4,13.0,-68.1
12212,WEST UTTAR PRADESH,1934,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12213,WEST UTTAR PRADESH,1935,Actual,28.4,22.0,2.8,15.9,0.2,16.8,321.4,170.9,174.6,2.3,2.9,26.5,784.6,50.3,19.0,683.7,31.7
12214,WEST UTTAR PRADESH,1935,Percentage departure,63.0,24.4,-74.4,156.2,-98.4,-78.2,29.0,-32.9,16.5,-92.3,-29.9,271.3,-6.1,43.6,-36.2,-6.4,-22.0
12215,WEST UTTAR PRADESH,1935,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12216,WEST UTTAR PRADESH,1936,Actual,3.5,16.9,11.9,2.5,17.5,291.2,353.9,284.1,194.1,1.5,12.9,28.6,1218.4,20.3,31.9,1123.3,42.9
12217,WEST UTTAR PRADESH,1936,Percentage departure,-80.1,-4.5,7.0,-59.2,40.8,278.6,42.0,11.6,29.5,-95.0,213.5,299.8,45.8,-42.0,7.2,53.8,5.8
12218,WEST UTTAR PRADESH,1936,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12219,WEST UTTAR PRADESH,1937,Actual,0.3,64.6,1.8,11.5,10.5,66.1,211.8,164.8,131.7,2.2,0.9,10.7,676.7,64.9,23.7,574.3,13.8
12220,WEST UTTAR PRADESH,1937,Percentage departure,-98.5,266.2,-84.0,84.3,-15.6,-14.0,-15.0,-35.3,-12.1,-92.5,-77.4,49.0,-19.0,85.1,-20.2,-21.4,-66.1
12221,WEST UTTAR PRADESH,1937,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12222,WEST UTTAR PRADESH,1938,Actual,39.2,5.9,0.1,1.1,7.9,158.8,273.6,182.2,42.6,18.5,0.5,0.0,730.4,45.1,9.1,657.2,19.0
12223,WEST UTTAR PRADESH,1938,Percentage departure,125.1,-66.5,-99.5,-81.5,-36.4,106.5,9.8,-28.4,-71.6,-36.8,-87.5,-100.0,-12.6,28.7,-69.4,-10.0,-53.1
12224,WEST UTTAR PRADESH,1938,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12225,WEST UTTAR PRADESH,1939,Actual,8.0,21.2,6.3,0.6,2.9,130.2,235.5,101.7,211.5,3.2,0.0,0.0,721.1,29.2,9.8,678.9,3.2
12226,WEST UTTAR PRADESH,1939,Percentage departure,-54.3,20.3,-43.3,-90.9,-76.4,69.3,-5.5,-60.1,41.1,-89.0,-99.8,-100.0,-13.7,-16.7,-67.1,-7.1,-92.0
12227,WEST UTTAR PRADESH,1939,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12228,WEST UTTAR PRADESH,1940,Actual,21.1,39.3,19.1,5.8,5.7,40.4,232.4,348.7,53.9,1.5,0.2,15.8,783.9,60.4,30.6,675.5,17.4
12229,WEST UTTAR PRADESH,1940,Percentage departure,21.2,122.7,72.4,-6.8,-54.0,-47.4,-6.7,37.0,-64.1,-94.9,-96.0,120.7,-6.2,72.3,3.1,-7.5,-57.0
12230,WEST UTTAR PRADESH,1940,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,27.0,28.0,28.0,28.0,28.0,28.0,,,,,
12231,WEST UTTAR PRADESH,1941,Actual,35.6,8.3,1.6,0.0,16.0,87.6,56.2,221.6,83.0,4.4,0.0,2.0,516.4,43.9,17.6,448.4,6.5
12232,WEST UTTAR PRADESH,1941,Percentage departure,104.4,-52.8,-85.4,-100.0,29.0,13.9,-77.4,-12.9,-44.6,-84.9,-99.2,-71.9,-38.2,25.3,-40.7,-38.6,-84.0
12233,WEST UTTAR PRADESH,1941,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12234,WEST UTTAR PRADESH,1942,Actual,33.2,54.3,1.3,5.9,5.4,98.0,362.4,320.1,193.9,0.0,0.0,13.7,1088.2,87.5,12.6,974.4,13.7
12235,WEST UTTAR PRADESH,1942,Percentage departure,90.7,207.7,-88.7,-5.2,-56.3,27.4,45.4,25.7,29.4,,-100.0,91.2,30.2,149.6,-57.7,33.4,-66.3
12236,WEST UTTAR PRADESH,1942,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12237,WEST UTTAR PRADESH,1943,Actual,25.8,0.5,2.8,13.9,11.2,75.7,186.6,379.5,149.8,4.5,0.0,0.1,850.4,26.2,27.9,791.7,4.6
12238,WEST UTTAR PRADESH,1943,Percentage departure,48.0,-97.4,-74.3,123.4,-9.7,-1.5,-25.1,49.1,0.0,-84.7,-100.0,-98.7,1.7,-25.2,-6.0,8.4,-88.7
12239,WEST UTTAR PRADESH,1943,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12240,WEST UTTAR PRADESH,1944,Actual,32.3,43.2,44.4,25.1,0.4,76.5,255.4,183.2,87.1,21.0,0.6,1.2,770.3,75.6,69.9,602.2,22.7
12241,WEST UTTAR PRADESH,1944,Percentage departure,85.6,145.1,300.0,304.5,-97.2,-0.5,2.5,-28.1,-41.9,-28.4,-85.9,-83.7,-7.8,115.6,135.2,-17.6,-44.0
12242,WEST UTTAR PRADESH,1944,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12243,WEST UTTAR PRADESH,1945,Actual,35.5,0.0,0.5,4.6,4.4,31.0,309.5,260.0,278.8,41.6,0.0,0.1,966.0,35.5,9.5,879.4,41.7
12244,WEST UTTAR PRADESH,1945,Percentage departure,103.8,,-95.4,-25.9,-64.7,-59.7,24.2,2.1,86.0,41.8,-100.0,-98.3,15.6,1.3,-68.1,20.4,2.7
12245,WEST UTTAR PRADESH,1945,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12246,WEST UTTAR PRADESH,1946,Actual,0.1,19.3,0.7,11.9,20.4,92.2,378.2,277.6,40.0,31.5,18.2,6.7,896.6,19.4,33.0,787.9,56.4
12247,WEST UTTAR PRADESH,1946,Percentage departure,-99.2,9.2,-93.4,90.7,64.3,19.9,51.8,9.0,-73.3,7.5,342.8,-6.8,7.3,-44.6,10.9,7.9,38.9
12248,WEST UTTAR PRADESH,1946,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12249,WEST UTTAR PRADESH,1947,Actual,18.1,12.2,11.0,0.2,2.9,47.4,237.3,197.8,263.6,11.1,0.0,7.4,809.2,30.4,14.1,746.1,18.5
12250,WEST UTTAR PRADESH,1947,Percentage departure,4.0,-30.6,-0.7,-96.9,-76.4,-38.3,-4.7,-22.3,75.9,-62.1,-100.0,3.7,-3.2,-13.4,-52.4,2.1,-54.3
12251,WEST UTTAR PRADESH,1947,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12252,WEST UTTAR PRADESH,1948,Actual,37.2,18.8,11.9,0.3,5.3,9.2,310.3,422.8,179.7,22.5,9.6,0.5,1028.1,56.0,17.4,922.0,32.7
12253,WEST UTTAR PRADESH,1948,Percentage departure,113.8,6.6,7.1,-95.9,-57.3,-88.0,24.5,66.1,19.9,-23.1,132.7,-92.3,23.0,59.8,-41.3,26.2,-19.5
12254,WEST UTTAR PRADESH,1948,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12255,WEST UTTAR PRADESH,1949,Actual,0.6,38.3,3.4,3.2,10.7,14.5,339.0,267.7,207.8,21.3,0.0,0.1,906.7,38.9,17.4,829.0,21.4
12256,WEST UTTAR PRADESH,1949,Percentage departure,-96.5,116.8,-68.9,-47.8,-14.0,-81.1,36.1,5.1,38.6,-27.3,-99.3,-99.1,8.5,10.9,-41.6,13.5,-47.2
12257,WEST UTTAR PRADESH,1949,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12258,WEST UTTAR PRADESH,1950,Actual,21.1,5.8,21.2,0.7,7.1,47.7,265.9,311.2,138.4,0.2,0.0,14.8,834.0,26.8,28.9,763.3,15.0
12259,WEST UTTAR PRADESH,1950,Percentage departure,21.2,-67.4,91.1,-89.2,-43.0,-38.0,6.7,22.2,-7.6,-99.5,-99.8,107.3,-0.2,-23.4,-2.6,4.5,-63.1
12260,WEST UTTAR PRADESH,1950,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12261,WEST UTTAR PRADESH,1951,Actual,16.4,8.2,34.9,6.6,11.5,31.7,141.0,253.4,199.9,6.5,18.7,0.0,728.9,24.6,53.1,626.0,25.2
12262,WEST UTTAR PRADESH,1951,Percentage departure,-5.5,-53.5,215.0,6.2,-7.0,-58.8,-43.4,-0.5,33.4,-78.0,355.3,-100.0,-12.8,-29.7,78.7,-14.3,-38.0
12263,WEST UTTAR PRADESH,1951,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12264,WEST UTTAR PRADESH,1952,Actual,6.6,20.0,23.4,2.6,8.1,190.8,198.8,379.1,36.2,2.3,0.1,7.3,875.3,26.5,34.2,804.8,9.7
12265,WEST UTTAR PRADESH,1952,Percentage departure,-62.2,13.2,111.3,-58.2,-34.3,148.1,-20.2,48.9,-75.9,-92.0,-97.3,1.8,4.7,-24.3,15.1,10.2,-76.0
12266,WEST UTTAR PRADESH,1952,No. of districts,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,,,,
12267,WEST UTTAR PRADESH,1953,Actual,36.9,0.5,0.0,5.9,7.4,64.6,366.8,192.8,85.1,1.1,0.0,0.5,761.8,37.5,13.3,709.4,1.7
12268,WEST UTTAR PRADESH,1953,Percentage departure,112.3,-97.0,-100.0,-5.2,-39.9,-16.0,47.2,-24.3,-43.2,-96.1,-100.0,-92.6,-8.9,6.9,-55.1,-2.9,-95.9
12269,WEST UTTAR PRADESH,1953,No. of districts,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,,,,
12270,WEST UTTAR PRADESH,1954,Actual,34.9,67.6,11.0,0.1,0.7,40.8,232.5,222.7,169.0,99.9,0.0,0.0,879.3,102.5,11.8,665.0,99.9
12271,WEST UTTAR PRADESH,1954,Percentage departure,100.6,283.2,-1.0,-98.3,-94.2,-47.0,-6.7,-12.5,12.8,240.8,-100.0,,5.2,192.5,-60.3,-9.0,146.3
12272,WEST UTTAR PRADESH,1954,No. of districts,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,,,,
12273,WEST UTTAR PRADESH,1955,Actual,44.8,5.7,2.4,3.3,2.1,98.1,199.4,295.2,216.2,193.7,0.0,0.0,1060.9,50.5,7.7,808.9,193.7
12274,WEST UTTAR PRADESH,1955,Percentage departure,157.4,-67.8,-78.4,-47.7,-83.1,27.5,-20.0,15.9,44.3,560.5,-100.0,-99.5,26.9,44.1,-74.0,10.7,377.4
12275,WEST UTTAR PRADESH,1955,No. of districts,28.0,28.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12276,WEST UTTAR PRADESH,1956,Actual,23.1,4.3,22.2,0.4,12.4,67.2,334.7,289.8,96.8,206.5,4.5,2.6,1064.4,27.4,35.0,788.5,213.6
12277,WEST UTTAR PRADESH,1956,Percentage departure,32.6,-75.7,99.9,-93.6,0.0,-12.6,34.3,13.8,-35.4,604.2,8.6,-63.4,27.3,-21.9,17.7,7.9,426.4
12278,WEST UTTAR PRADESH,1956,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12279,WEST UTTAR PRADESH,1957,Actual,59.7,0.3,29.1,5.4,2.4,42.3,282.3,271.1,278.9,18.2,3.2,12.3,1005.2,60.0,36.8,874.6,33.8
12280,WEST UTTAR PRADESH,1957,Percentage departure,243.0,-98.3,162.2,-13.8,-80.7,-44.9,13.3,6.5,86.1,-37.8,-22.4,72.5,20.3,71.2,24.0,19.7,-16.8
12281,WEST UTTAR PRADESH,1957,No. of districts,28.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,,,,,
12282,WEST UTTAR PRADESH,1958,Actual,7.7,2.8,3.5,5.5,0.7,42.1,397.1,327.3,246.7,122.4,0.2,9.4,1165.3,10.5,9.6,1013.2,132.0
12283,WEST UTTAR PRADESH,1958,Percentage departure,-55.7,-84.0,-68.8,-12.2,-94.5,-45.3,59.4,28.6,64.6,317.4,-95.2,31.6,39.4,-69.9,-67.7,38.7,225.3
12284,WEST UTTAR PRADESH,1958,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12285,WEST UTTAR PRADESH,1959,Actual,46.3,3.9,5.7,1.3,34.1,18.9,203.5,281.1,106.8,50.2,16.5,0.0,768.3,50.2,41.1,610.3,66.6
12286,WEST UTTAR PRADESH,1959,Percentage departure,166.0,-77.8,-48.4,-78.6,174.8,-75.4,-18.3,10.4,-28.8,71.1,300.7,-100.0,-8.1,43.3,38.4,-16.5,64.2
12287,WEST UTTAR PRADESH,1959,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,28.0,,,,,
12288,WEST UTTAR PRADESH,1960,Actual,11.6,0.0,33.9,2.3,5.8,64.9,334.9,391.9,94.7,187.7,0.0,1.9,1129.8,11.7,42.1,886.4,189.7
12289,WEST UTTAR PRADESH,1960,Percentage departure,-33.1,,205.8,-62.2,-53.3,-15.6,34.4,53.9,-36.8,540.2,-100.0,-72.8,35.2,-66.8,41.6,21.3,367.4
12290,WEST UTTAR PRADESH,1960,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
12291,WEST UTTAR PRADESH,1961,Actual,44.5,33.1,0.1,2.1,7.6,73.4,302.5,467.5,113.5,141.4,1.9,10.5,1198.3,77.7,9.8,956.9,153.9
12292,WEST UTTAR PRADESH,1961,Percentage departure,155.9,87.8,-98.7,-66.9,-38.6,-4.5,21.4,83.6,-24.3,382.3,-52.8,47.3,43.3,121.6,-67.0,31.0,279.3
12293,WEST UTTAR PRADESH,1961,No. of districts,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,26.0,25.0,26.0,,,,,
12294,WEST UTTAR PRADESH,1962,Actual,34.0,18.6,15.1,0.8,2.2,45.9,221.2,238.0,214.6,0.1,1.6,6.1,798.2,52.6,18.1,719.7,7.8
12295,WEST UTTAR PRADESH,1962,Percentage departure,95.4,5.3,36.1,-87.9,-81.9,-40.3,-11.2,-6.5,43.2,-99.7,-60.6,-14.5,-4.5,50.0,-39.1,-1.5,-80.8
12296,WEST UTTAR PRADESH,1962,No. of districts,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,,,,,
12297,WEST UTTAR PRADESH,1963,Actual,13.6,5.0,5.2,3.5,9.7,70.9,165.4,361.4,279.5,0.3,10.9,4.3,929.7,18.5,18.4,877.2,15.6
